ExDate,IdentifierMappingID,EventType,EventCurrency,LocalCurrency,EventAmount,OfferPrice,TermOldShares,TermNewShares,SpunOffStock,SpunOffCash,BuybackShares,PriceExT1,FxExT1,PayDate,PayDatePrice,PayDatePriceT1,PayDateFx,PayDateFxT1,FrankingPercent,IncomePercent,WHTType,REIT,Comments,TaxRate
12/14/2018,374,Cash Dividend,US,US,0.32,\N,\N,\N,\N,\N,0,58.44,100,12/28/2018,\N,52.56,\N,100,0,0,Flat,0,\N,\N
3/14/2019,374,Cash Dividend,US,US,0.32,\N,\N,\N,\N,\N,0,63.35,100,3/29/2019,\N,63.73,\N,100,0,0,Standard,0,\N,30
6/14/2018,375,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,44.02,100,7/13/2018,\N,45.14,\N,100,0,0,Custom,0,\N,67
9/21/2018,375,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,46.02,100,10/15/2018,\N,38.92,\N,100,0,0,Flat,0,\N,\N
12/13/2018,375,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,37.55,100,1/15/2019,\N,38.32,\N,100,0,0,Standard,0,\N,30
3/14/2019,375,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,43.64,100,4/15/2019,\N,43.25,\N,100,0,0,Custom,0,\N,67
6/14/2018,376,Cash Dividend,US,US,0.48,\N,\N,\N,\N,\N,0,62.59,100,7/9/2018,\N,62.2,\N,100,0,0,Flat,0,\N,\N
9/14/2018,376,Cash Dividend,US,US,0.48,\N,\N,\N,\N,\N,0,70.83,100,10/5/2018,\N,71.22,\N,100,0,0,Standard,0,\N,30
12/14/2018,376,Cash Dividend,US,US,0.55,\N,\N,\N,\N,\N,0,79.01,100,1/8/2019,\N,75.43,\N,100,0,0,Custom,0,\N,67
3/14/2019,376,Cash Dividend,US,US,0.55,\N,\N,\N,\N,\N,0,81.6,100,4/5/2019,\N,81.85,\N,100,0,0,Flat,0,\N,\N
6/14/2018,377,Cash Dividend,US,US,0.52,\N,\N,\N,\N,\N,0,113.63,100,7/13/2018,\N,120.77,\N,100,0,0,Standard,0,\N,30
9/13/2018,377,Cash Dividend,US,US,0.52,\N,\N,\N,\N,\N,0,125.99,100,10/15/2018,\N,120.24,\N,100,0,0,Custom,0,\N,67
12/13/2018,377,Cash Dividend,US,US,0.57,\N,\N,\N,\N,\N,0,130.25,100,1/15/2019,\N,115.12,\N,100,0,0,Flat,0,\N,\N
3/14/2019,377,Cash Dividend,US,US,0.57,\N,\N,\N,\N,\N,0,141.01,100,4/15/2019,\N,143.23,\N,100,0,0,Standard,0,\N,30
6/14/2018,378,Cash Dividend,US,US,0.17,\N,\N,\N,\N,\N,0,216.35,100,7/16/2018,\N,211.2,\N,100,0,0,Custom,0,\N,67
9/14/2018,378,Cash Dividend,US,US,0.17,\N,\N,\N,\N,\N,0,244,100,10/15/2018,\N,231.41,\N,100,0,0,Flat,0,\N,\N
12/14/2018,378,Cash Dividend,US,US,0.17,\N,\N,\N,\N,\N,0,241.52,100,1/15/2019,\N,235.04,\N,100,0,0,Standard,0,\N,30
3/14/2019,378,Cash Dividend,US,US,0.19,\N,\N,\N,\N,\N,0,258.87,100,4/16/2019,\N,277.56,\N,100,0,0,Custom,0,\N,67
6/14/2018,379,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,48.93,100,7/1/2018,\N,52.07,\N,100,0,0,Flat,0,\N,\N
9/13/2018,379,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,54.64,100,10/1/2018,\N,55.48,\N,100,0,0,Standard,0,\N,30
12/13/2018,379,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,58.44,100,1/1/2019,\N,53.35,\N,100,0,0,Custom,0,\N,67
3/14/2019,379,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,55.01,100,4/1/2019,\N,55.42,\N,100,0,0,Flat,0,\N,\N
6/14/2018,380,Cash Dividend,CA,CA,0.49,\N,\N,\N,\N,\N,0,103.07,100,7/1/2018,\N,107.26,\N,100,0,0,Standard,0,\N,25
9/13/2018,380,Cash Dividend,CA,CA,0.49,\N,\N,\N,\N,\N,0,98.49,100,10/1/2018,\N,97.77,\N,100,0,0,Custom,0,\N,25
12/13/2018,380,Cash Dividend,CA,CA,0.515,\N,\N,\N,\N,\N,0,92.64,100,1/1/2019,\N,90.05,\N,100,0,0,Flat,0,\N,\N
3/14/2019,380,Cash Dividend,CA,CA,0.515,\N,\N,\N,\N,\N,0,92.98,100,4/1/2019,\N,96.09,\N,100,0,0,Standard,0,\N,25
5/18/2018,380,Buyback,\N,CA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,381,Cash Dividend,US,US,0.19,\N,\N,\N,\N,\N,0,20.97,100,6/29/2018,\N,20.3,\N,100,0,0,Custom,0,\N,67
9/13/2018,381,Cash Dividend,US,US,0.19,\N,\N,\N,\N,\N,0,19.3,100,9/28/2018,\N,18.94,\N,100,0,0,Flat,0,\N,\N
12/14/2018,381,Cash Dividend,US,US,0.19,\N,\N,\N,\N,\N,0,18.7,100,12/31/2018,\N,17.04,\N,100,0,0,Standard,0,\N,30
3/14/2019,381,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,18.4,100,3/29/2019,\N,18.63,\N,100,0,0,Custom,0,\N,67
2/28/2019,381,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,382,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,75.33,100,6/29/2018,\N,71.71,\N,100,0,0,Flat,0,\N,\N
9/13/2018,382,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,79.74,100,9/28/2018,\N,78.93,\N,100,0,0,Standard,0,\N,30
12/6/2018,382,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,72.08,100,12/21/2018,\N,66.11,\N,100,0,0,Custom,0,\N,67
3/14/2019,382,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,81.09,100,3/29/2019,\N,82.23,\N,100,0,0,Flat,0,\N,\N
6/14/2018,383,Cash Dividend,US,US,0.55,\N,\N,\N,\N,\N,0,273.58,100,6/29/2018,\N,282.09,\N,100,0,0,Standard,0,\N,30
9/13/2018,383,Cash Dividend,US,US,0.55,\N,\N,\N,\N,\N,0,285.24,100,9/28/2018,\N,293.45,\N,100,0,0,Custom,0,\N,67
12/13/2018,383,Cash Dividend,US,US,0.55,\N,\N,\N,\N,\N,0,249.68,100,12/28/2018,\N,248.47,\N,100,0,0,Flat,0,\N,\N
3/14/2019,383,Cash Dividend,US,US,0.65,\N,\N,\N,\N,\N,0,245.37,100,3/29/2019,\N,253.92,\N,100,0,0,Standard,0,\N,30
10/15/2018,383,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,384,Cash Dividend,US,US,0.3775,\N,\N,\N,\N,\N,0,38.37,100,7/2/2018,\N,37.43,\N,100,0,0,Custom,0,\N,67
9/13/2018,384,Cash Dividend,US,US,0.3775,\N,\N,\N,\N,\N,0,36.39,100,10/1/2018,\N,34.73,\N,100,0,0,Flat,0,\N,\N
12/13/2018,384,Cash Dividend,US,US,0.3775,\N,\N,\N,\N,\N,0,32.22,100,1/2/2019,\N,29.78,\N,100,0,0,Standard,0,\N,30
3/14/2019,384,Cash Dividend,US,US,0.3775,\N,\N,\N,\N,\N,0,24.02,100,4/1/2019,\N,24.03,\N,100,0,0,Custom,1,\N,\N
6/14/2018,385,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,42.5,100,7/20/2018,\N,45.91,\N,100,0,0,Flat,0,\N,\N
9/13/2018,385,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,48.59,100,10/20/2018,\N,49.13,\N,100,0,0,Standard,0,\N,30
12/27/2018,385,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,49.56,100,1/20/2019,\N,50.7,\N,100,0,0,Custom,0,\N,67
3/14/2019,385,Cash Dividend,US,US,0.405,\N,\N,\N,\N,\N,0,56.65,100,4/20/2019,\N,54.68,\N,100,0,0,Flat,0,\N,\N
6/14/2018,386,Cash Dividend,US,US,0.365,\N,\N,\N,\N,\N,0,115.74,100,7/3/2018,\N,115.91,\N,100,0,0,Standard,0,\N,30
9/17/2018,386,Cash Dividend,US,US,0.485,\N,\N,\N,\N,\N,0,137.72,100,10/3/2018,\N,129.58,\N,100,0,0,Custom,0,\N,67
12/13/2018,386,Cash Dividend,US,US,0.485,\N,\N,\N,\N,\N,0,99.99,100,1/3/2019,\N,95.08,\N,100,0,0,Flat,0,\N,\N
3/14/2019,386,Cash Dividend,US,US,0.485,\N,\N,\N,\N,\N,0,103.48,100,4/3/2019,\N,105.18,\N,100,0,0,Standard,0,\N,30
6/14/2018,387,Cash Dividend,US,US,0.34,\N,\N,\N,\N,\N,0,95.88,100,7/1/2018,\N,90.92,\N,100,0,0,Custom,0,\N,67
9/13/2018,387,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,94.95,100,10/1/2018,\N,90.2,\N,100,0,0,Flat,0,\N,\N
12/13/2018,387,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,72.52,100,1/1/2019,\N,68.69,\N,100,0,0,Standard,0,\N,30
3/14/2019,387,Cash Dividend,US,US,0.67,\N,\N,\N,\N,\N,0,82.44,100,4/1/2019,\N,73.32,\N,100,0,0,Custom,0,\N,67
7/24/2018,387,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,388,Cash Dividend,CA,CA,0.335,\N,\N,\N,\N,\N,0,42.88,100,7/1/2018,\N,47.45,\N,100,0,0,Flat,0,\N,\N
9/13/2018,388,Cash Dividend,CA,CA,0.335,\N,\N,\N,\N,\N,0,41.53,100,10/1/2018,\N,42.2,\N,100,0,0,Standard,0,\N,25
12/7/2018,388,Cash Dividend,CA,CA,0.335,\N,\N,\N,\N,\N,0,35.24,100,1/1/2019,\N,32.94,\N,100,0,0,Custom,0,\N,25
3/21/2019,388,Cash Dividend,CA,CA,0.375,\N,\N,\N,\N,\N,0,37.74,100,4/1/2019,\N,36.69,\N,100,0,0,Flat,0,\N,\N
5/18/2018,388,Buyback,\N,CA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,389,Cash Dividend,US,US,0.7,\N,\N,\N,\N,\N,0,57.43,100,7/10/2018,\N,58.02,\N,100,0,0,Standard,0,\N,30
9/13/2018,389,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,63.43,100,10/10/2018,\N,63.1,\N,100,0,0,Custom,0,\N,67
12/24/2018,389,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,49.09,100,1/10/2019,\N,49.66,\N,100,0,0,Flat,0,\N,\N
3/22/2019,389,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,56.93,100,4/30/2019,\N,53.51,\N,100,0,0,Standard,0,\N,30
7/26/2018,389,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,390,Cash Dividend,US,CA,0.33,\N,\N,\N,\N,\N,0,90.35,76.99,6/30/2018,\N,92.96,\N,76.14,0,0,Custom,0,\N,25
9/13/2018,390,Cash Dividend,US,CA,0.33,\N,\N,\N,\N,\N,0,95.52,76.99,9/30/2018,\N,101.96,\N,76.14,0,0,Flat,0,\N,\N
12/14/2018,390,Cash Dividend,US,CA,0.33,\N,\N,\N,\N,\N,0,72.63,76.99,12/31/2018,\N,65.33,\N,76.14,0,0,Standard,0,\N,25
3/14/2019,390,Cash Dividend,US,CA,0.33,\N,\N,\N,\N,\N,0,77.53,76.99,3/31/2019,\N,75.9,\N,76.14,0,0,Custom,0,\N,25
9/30/2018,390,Buyback,\N,CA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
3/11/2019,390,Buyback,\N,CA,\N,\N,\N,\N,\N,\N,3863000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
3/13/2019,390,Buyback,\N,CA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,391,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,95.31,100,6/29/2018,\N,91.55,\N,100,0,0,Flat,0,\N,\N
9/13/2018,391,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,91.52,100,9/28/2018,\N,86.45,\N,100,0,0,Standard,0,\N,30
12/13/2018,391,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,87.49,100,12/28/2018,\N,80.69,\N,100,0,0,Custom,0,\N,67
3/14/2019,391,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,85.05,100,3/29/2019,\N,86.74,\N,100,0,0,Flat,0,\N,\N
10/24/2018,391,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,392,Cash Dividend,US,US,0.7,\N,\N,\N,\N,\N,0,125.32,100,6/29/2018,\N,115.68,\N,100,0,0,Standard,0,\N,30
9/13/2018,392,Cash Dividend,US,US,0.7,\N,\N,\N,\N,\N,0,110.13,100,9/28/2018,\N,110.1,\N,100,0,0,Custom,0,\N,67
12/13/2018,392,Cash Dividend,US,US,0.7,\N,\N,\N,\N,\N,0,94.02,100,12/28/2018,\N,91.31,\N,100,0,0,Flat,0,\N,\N
3/14/2019,392,Cash Dividend,US,US,0.76,\N,\N,\N,\N,\N,0,101.35,100,3/29/2019,\N,99.09,\N,100,0,0,Standard,0,\N,30
2/13/2019,392,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,393,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,28.15,100,7/2/2018,\N,30.16,\N,100,0,0,Custom,0,\N,67
9/14/2018,393,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,30.08,100,10/1/2018,\N,33.76,\N,100,0,0,Flat,0,\N,\N
12/14/2018,393,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,29.08,100,1/2/2019,\N,25.7,\N,100,0,0,Standard,0,\N,30
3/14/2019,393,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,28.45,100,4/1/2019,\N,28.07,\N,100,0,0,Custom,0,\N,67
6/14/2018,394,Cash Dividend,CA,CA,0.05,\N,\N,\N,\N,\N,0,12.71,100,6/29/2018,\N,13.33,\N,100,0,0,Flat,0,\N,\N
9/13/2018,394,Cash Dividend,CA,CA,0.05,\N,\N,\N,\N,\N,0,11.83,100,9/28/2018,\N,13.09,\N,100,0,0,Standard,0,\N,25
12/13/2018,394,Cash Dividend,CA,CA,0.05,\N,\N,\N,\N,\N,0,10.52,100,12/31/2018,\N,9.38,\N,100,0,0,Custom,0,\N,25
3/14/2019,394,Cash Dividend,CA,CA,0.05,\N,\N,\N,\N,\N,0,11.74,100,3/29/2019,\N,11.56,\N,100,0,0,Flat,0,\N,\N
6/14/2018,395,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,108.46,100,7/6/2018,\N,99.45,\N,100,0,0,Standard,0,\N,30
9/13/2018,395,Cash Dividend,US,US,0.56,\N,\N,\N,\N,\N,0,96,100,10/5/2018,\N,96.47,\N,100,0,0,Custom,0,\N,67
12/14/2018,395,Cash Dividend,US,US,0.62,\N,\N,\N,\N,\N,0,71.95,100,1/4/2019,\N,71.4,\N,100,0,0,Flat,0,\N,\N
3/14/2019,395,Cash Dividend,US,US,0.62,\N,\N,\N,\N,\N,0,81.86,100,4/5/2019,\N,81.71,\N,100,0,0,Standard,0,\N,30
6/14/2018,396,Cash Dividend,US,US,0.57,\N,\N,\N,\N,\N,0,71.29,100,6/28/2018,\N,68.64,\N,100,0,0,Custom,0,\N,67
9/13/2018,396,Cash Dividend,US,US,0.57,\N,\N,\N,\N,\N,0,73.97,100,9/27/2018,\N,75.65,\N,100,0,0,Flat,0,\N,\N
12/13/2018,396,Cash Dividend,US,US,0.57,\N,\N,\N,\N,\N,0,68.14,100,12/28/2018,\N,62.94,\N,100,0,0,Standard,0,\N,30
3/14/2019,396,Cash Dividend,US,US,0.63,\N,\N,\N,\N,\N,0,65.75,100,3/28/2019,\N,63.66,\N,100,0,0,Custom,0,\N,67
6/14/2018,397,Cash Dividend,GB,GB,0.08,\N,\N,\N,\N,\N,0,985.8,100,7/20/2018,\N,929.4,\N,100,0,0,Flat,0,\N,\N
6/14/2018,397,Cash Dividend,GB,GB,0.14,\N,\N,\N,\N,\N,0,985.8,100,7/20/2018,\N,929.4,\N,100,0,0,Standard,1,\N,0
12/13/2018,397,Cash Dividend,GB,GB,0.15,\N,\N,\N,\N,\N,0,805.2,100,1/9/2019,\N,806.6,\N,100,0,0,Custom,0,\N,70
6/14/2018,398,Cash Dividend,US,US,0.05,\N,\N,\N,\N,\N,0,42.3,100,6/29/2018,\N,43.2,\N,100,0,0,Flat,0,\N,\N
9/13/2018,398,Cash Dividend,US,US,0.05,\N,\N,\N,\N,\N,0,44.75,100,9/28/2018,\N,43.04,\N,100,0,0,Standard,0,\N,30
12/6/2018,398,Cash Dividend,US,US,0.05,\N,\N,\N,\N,\N,0,31.68,100,12/21/2018,\N,25.65,\N,100,0,0,Custom,0,\N,67
3/14/2019,398,Cash Dividend,US,US,0.05,\N,\N,\N,\N,\N,0,27.1,100,3/29/2019,\N,26.5,\N,100,0,0,Flat,0,\N,\N
6/14/2018,399,Cash Dividend,CA,CA,0.05,\N,\N,\N,\N,\N,0,37.94254164,100,6/29/2018,\N,32.5905204,\N,100,0,0,Standard,0,\N,25
9/13/2018,399,Cash Dividend,CA,CA,0.05,\N,\N,\N,\N,\N,0,29.7002296,100,9/28/2018,\N,31.16530804,\N,100,0,0,Custom,0,\N,25
12/13/2018,399,Cash Dividend,CA,CA,0.05,\N,\N,\N,\N,\N,0,29.76999524,100,12/31/2018,\N,28.78,\N,100,0,0,Standard,0,\N,25
3/14/2019,399,Cash Dividend,CA,CA,0.05,\N,\N,\N,\N,\N,0,29.67,100,3/29/2019,\N,30.88,\N,100,0,0,Custom,0,\N,25
12/13/2018,399,Special Cash Dividend,CA,CA,0.1,\N,\N,\N,\N,\N,0,29.76999524,100,12/31/2018,\N,28.78,\N,100,0,0,Flat,0,\N,\N
11/16/2018,399,Buyback,\N,CA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,400,Cash Dividend,CA,CA,0.7,\N,\N,\N,\N,\N,0,94.98,100,6/29/2018,\N,93.98,\N,100,0,0,Flat,0,\N,\N
9/13/2018,400,Cash Dividend,CA,CA,0.7,\N,\N,\N,\N,\N,0,105,100,9/28/2018,\N,105.9,\N,100,0,0,Standard,0,\N,25
12/13/2018,400,Cash Dividend,CA,CA,0.7,\N,\N,\N,\N,\N,0,101.45,100,12/31/2018,\N,98.4,\N,100,0,0,Custom,0,\N,25
3/14/2019,400,Cash Dividend,CA,CA,0.76,\N,\N,\N,\N,\N,0,110.88,100,3/29/2019,\N,112.8,\N,100,0,0,Flat,0,\N,\N
6/14/2018,401,Cash Dividend,CH,CH,2.6,\N,\N,\N,\N,\N,0,176.25,100,6/18/2018,\N,176.4,\N,100,0,0,Standard,0,\N,35
10/10/2018,401,Buyback,\N,CH,\N,\N,\N,\N,\N,\N,11759560,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,402,Cash Dividend,US,US,0.79,\N,\N,\N,\N,\N,0,120.74,100,7/13/2018,\N,114.81,\N,100,0,0,Custom,0,\N,67
9/13/2018,402,Cash Dividend,US,US,0.79,\N,\N,\N,\N,\N,0,112.89,100,10/15/2018,\N,88.05,\N,100,0,0,Flat,0,\N,\N
12/14/2018,402,Cash Dividend,US,US,0.79,\N,\N,\N,\N,\N,0,93.25,100,1/15/2019,\N,89.17,\N,100,0,0,Standard,0,\N,30
3/14/2019,402,Cash Dividend,US,US,0.79,\N,\N,\N,\N,\N,0,101.06,100,4/15/2019,\N,103.33,\N,100,0,0,Custom,0,\N,67
6/14/2018,403,Cash Dividend,GB,GB,1.1,\N,\N,\N,\N,\N,0,2806,100,7/2/2018,\N,2533,\N,100,0,0,Flat,0,\N,\N
3/7/2019,403,Cash Dividend,GB,GB,1.25,\N,\N,\N,\N,\N,0,2433,100,3/29/2019,\N,2173,\N,100,0,0,Standard,0,\N,\N
6/14/2018,404,Cash Dividend,US,US,0.3,\N,\N,\N,\N,\N,0,38.15,100,6/29/2018,\N,37.27,\N,100,0,0,Custom,0,\N,67
9/13/2018,404,Cash Dividend,US,US,0.3,\N,\N,\N,\N,\N,0,39.91,100,9/28/2018,\N,39.1,\N,100,0,0,Flat,0,\N,\N
12/13/2018,404,Cash Dividend,US,US,0.3,\N,\N,\N,\N,\N,0,32.12,100,12/28/2018,\N,31.2,\N,100,0,0,Standard,0,\N,30
3/14/2019,404,Cash Dividend,US,US,0.31,\N,\N,\N,\N,\N,0,35.35,100,3/29/2019,\N,36.85,\N,100,0,0,Custom,0,\N,67
8/1/2018,404,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/14/2018,405,Cash Dividend,HK,HK,0.15,\N,\N,\N,\N,\N,0,10.36,100,6/28/2018,\N,9.5,\N,100,0,0,Flat,0,\N,\N
9/10/2018,405,Cash Dividend,HK,HK,0.08,\N,\N,\N,\N,\N,0,7.83,100,9/28/2018,\N,7.15,\N,100,0,0,Standard,0,\N,0
6/14/2018,406,Cash Dividend,US,US,0.33,\N,\N,\N,\N,\N,0,123.88,100,6/29/2018,\N,119.95,\N,100,0,0,Custom,0,\N,67
9/13/2018,406,Cash Dividend,US,US,0.33,\N,\N,\N,\N,\N,0,127.87,100,9/28/2018,\N,133.19,\N,100,0,0,Flat,0,\N,\N
12/13/2018,406,Cash Dividend,US,US,0.33,\N,\N,\N,\N,\N,0,136.16,100,12/31/2018,\N,132.12,\N,100,0,0,Standard,0,\N,30
3/14/2019,406,Cash Dividend,US,US,0.34,\N,\N,\N,\N,\N,0,145.31,100,3/29/2019,\N,142.5,\N,100,0,0,Custom,0,\N,67
6/14/2018,407,Cash Dividend,US,US,1.05,\N,\N,\N,\N,\N,0,101.07,100,6/29/2018,\N,107.6,\N,100,0,0,Flat,0,\N,\N
9/13/2018,407,Cash Dividend,US,US,1.05,\N,\N,\N,\N,\N,0,112.22,100,9/28/2018,\N,108.92,\N,100,0,0,Standard,0,\N,30
12/13/2018,407,Cash Dividend,US,US,1.125,\N,\N,\N,\N,\N,0,115.48,100,12/31/2018,\N,108.12,\N,100,0,0,Custom,0,\N,67
3/14/2019,407,Cash Dividend,US,US,1.125,\N,\N,\N,\N,\N,0,125.01,100,3/29/2019,\N,127.23,\N,100,0,0,Flat,0,\N,\N
6/15/2018,408,Cash Dividend,US,US,0.23,\N,\N,\N,\N,\N,0,91.2,100,7/10/2018,\N,89.37,\N,100,0,0,Standard,0,\N,30
9/14/2018,408,Cash Dividend,US,US,0.23,\N,\N,\N,\N,\N,0,96.99,100,10/10/2018,\N,90.19,\N,100,0,0,Custom,0,\N,67
12/14/2018,408,Cash Dividend,US,US,0.23,\N,\N,\N,\N,\N,0,84.78,100,1/8/2019,\N,78.12,\N,100,0,0,Flat,0,\N,\N
3/18/2019,408,Cash Dividend,US,US,0.23,\N,\N,\N,\N,\N,0,95.42,100,4/10/2019,\N,101.43,\N,100,0,0,Standard,0,\N,30
6/15/2018,409,Cash Dividend,US,US,0.8825,\N,\N,\N,\N,\N,0,97.05,100,7/15/2018,\N,106.19,\N,100,0,0,Custom,0,\N,67
9/14/2018,409,Cash Dividend,US,US,0.8825,\N,\N,\N,\N,\N,0,113.76,100,10/15/2018,\N,110.14,\N,100,0,0,Flat,0,\N,\N
12/14/2018,409,Cash Dividend,US,US,0.945,\N,\N,\N,\N,\N,0,119.82,100,1/15/2019,\N,109.95,\N,100,0,0,Standard,0,\N,30
3/15/2019,409,Cash Dividend,US,US,0.945,\N,\N,\N,\N,\N,0,124.38,100,4/15/2019,\N,124.42,\N,100,0,0,Custom,0,\N,67
6/15/2018,410,Cash Dividend,US,US,0.53,\N,\N,\N,\N,\N,0,61.94,100,6/29/2018,\N,60.96,\N,100,0,0,Flat,0,\N,\N
9/13/2018,410,Cash Dividend,US,US,0.53,\N,\N,\N,\N,\N,0,68.45,100,9/28/2018,\N,69.59,\N,100,0,0,Standard,0,\N,30
12/13/2018,410,Cash Dividend,US,US,0.53,\N,\N,\N,\N,\N,0,66.27,100,12/31/2018,\N,62.82,\N,100,0,0,Custom,0,\N,67
3/14/2019,410,Cash Dividend,US,US,0.53,\N,\N,\N,\N,\N,0,83.94,100,3/29/2019,\N,85.61,\N,100,0,0,Flat,0,\N,\N
6/15/2018,411,Cash Dividend,US,US,0.9,\N,\N,\N,\N,\N,0,255.33,100,6/26/2018,\N,250.71,\N,100,0,0,Standard,0,\N,30
9/6/2018,411,Cash Dividend,US,US,0.9,\N,\N,\N,\N,\N,0,267.64,100,9/18/2018,\N,263.87,\N,100,0,0,Custom,0,\N,67
11/30/2018,411,Cash Dividend,US,US,0.9,\N,\N,\N,\N,\N,0,282.55,100,12/13/2018,\N,270.64,\N,100,0,0,Flat,1,\N,\N
3/8/2019,411,Cash Dividend,US,US,0.9,\N,\N,\N,\N,\N,0,236.7,100,3/19/2019,\N,255,\N,100,0,0,Standard,0,\N,30
6/15/2018,412,Cash Dividend,US,US,0.11,\N,\N,\N,\N,\N,0,15.42,100,7/2/2018,\N,14.76,\N,100,0,0,Custom,0,\N,67
9/14/2018,412,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,15.77,100,10/1/2018,\N,14.92,\N,100,0,0,Flat,0,\N,\N
12/17/2018,412,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,12.17,100,1/2/2019,\N,11.92,\N,100,0,0,Standard,0,\N,30
3/15/2019,412,Cash Dividend,US,US,0.14,\N,\N,\N,\N,\N,0,14.07,100,4/1/2019,\N,12.68,\N,100,0,0,Custom,0,\N,67
10/23/2018,412,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
6/15/2018,413,Cash Dividend,US,US,0.1,\N,\N,\N,\N,\N,0,22.51,100,6/29/2018,\N,22.85,\N,100,0,0,Flat,0,\N,\N
9/14/2018,413,Cash Dividend,US,US,0.125,\N,\N,\N,\N,\N,0,22.89,100,9/28/2018,\N,22,\N,100,0,0,Standard,0,\N,30
11/16/2018,413,Cash Dividend,US,US,0.125,\N,\N,\N,\N,\N,0,21.26,100,11/30/2018,\N,21.97,\N,100,0,0,Custom,0,\N,67
2/14/2019,413,Cash Dividend,US,US,0.125,\N,\N,\N,\N,\N,0,20.64,100,2/28/2019,\N,20.43,\N,100,0,0,Flat,0,\N,\N
5/17/2019,413,Cash Dividend,US,US,0.125,\N,\N,\N,\N,\N,0,18.88,100,5/31/2019,\N,18.15,\N,100,0,0,Standard,0,\N,30
